,project,method,algorithm,batch_size,builds_reqd,batch_delays,sbs_delays,total_delays
630,rails.csv,ml,BATCHSTOP4,8,61.54366960054164,0.0,0.0,3.0
631,rails.csv,ml,BATCHSTOP4,16,66.89234935680433,0.0,0.0,7.0
632,rails.csv,ml,BATCHBISECT,2,60.25727826675694,0.0,0.0,0.0
633,rails.csv,ml,BATCHBISECT,4,60.39268788083954,0.0,0.0,1.0
634,rails.csv,ml,BATCHBISECT,8,64.25186188219364,0.0,0.0,3.0
635,rails.csv,ml,BATCHBISECT,16,69.05890318212593,0.0,0.0,7.0
636,vagrant.csv,ml,BATCH4,4,33.098591549295776,0.0,0.0,1.0
637,vagrant.csv,ml,BATCHSTOP4,4,33.098591549295776,0.0,0.0,1.0
638,vagrant.csv,ml,BATCHSTOP4,8,31.338028169014084,0.0,0.0,3.0
639,vagrant.csv,ml,BATCHSTOP4,16,30.985915492957748,0.0,0.0,7.0
640,vagrant.csv,ml,BATCHBISECT,2,42.6056338028169,0.0,0.0,0.0
641,vagrant.csv,ml,BATCHBISECT,4,33.098591549295776,0.0,0.0,1.0
642,vagrant.csv,ml,BATCHBISECT,8,31.338028169014084,0.0,0.0,3.0
643,vagrant.csv,ml,BATCHBISECT,16,30.985915492957748,0.0,0.0,7.0
644,graylog2-server.csv,ml,BATCH4,4,30.174563591022444,0.0,0.0,1.0
645,graylog2-server.csv,ml,BATCHSTOP4,4,30.174563591022444,0.0,0.0,1.0
646,graylog2-server.csv,ml,BATCHSTOP4,8,22.693266832917704,0.0,0.0,3.0
647,graylog2-server.csv,ml,BATCHSTOP4,16,20.1995012468828,0.0,0.0,7.0
648,graylog2-server.csv,ml,BATCHBISECT,2,44.63840399002494,0.0,0.0,0.0
649,graylog2-server.csv,ml,BATCHBISECT,4,30.174563591022444,0.0,0.0,1.0
650,graylog2-server.csv,ml,BATCHBISECT,8,22.693266832917704,0.0,0.0,3.0
651,graylog2-server.csv,ml,BATCHBISECT,16,20.1995012468828,0.0,0.0,7.0
652,rubinius.csv,ml,BATCH4,4,73.18181818181819,0.0,0.0,1.0
653,rubinius.csv,ml,BATCHSTOP4,4,73.18181818181819,0.0,0.0,1.0
654,rubinius.csv,ml,BATCHSTOP4,8,80.9090909090909,0.0,0.0,3.0
655,rubinius.csv,ml,BATCHSTOP4,16,87.27272727272727,0.0,0.0,8.0
656,rubinius.csv,ml,BATCHBISECT,2,78.18181818181819,0.0,0.0,0.0
657,rubinius.csv,ml,BATCHBISECT,4,79.54545454545455,0.0,0.0,1.0
658,rubinius.csv,ml,BATCHBISECT,8,87.27272727272727,0.0,0.0,3.0
659,rubinius.csv,ml,BATCHBISECT,16,92.72727272727272,0.0,0.0,8.0
